Country,Biome,Bait_Type,TotalAntBaitType,newAttr,Site_ID,Latitude,Longitude,Date,Habitat_type,Elevation,Distance_from_shore,Precipitation,Temperature,Contributor,Site_Details,Number_of_Ants,Percent_of_Baits_with_Ants
Peru,Tropical rainforest,Olive Oil,188,,2,-12.84,-69.29,,Rain forest,206,506,2492,25.3,Rodriguez,Tambopata,188,100
Peru,Tropical rainforest,Salt,132,,2,-12.84,-69.29,,Rain forest,206,506,2492,25.3,Rodriguez,Tambopata,132,80
Laos,Tropical rainforest,Amino Acids,2,,162,17.9943,104.81932,,Primary Forest,247,143,2760,24.3,Le Ponce Delsinne,,2,20
Laos,Tropical rainforest,Cookie,50,,162,17.9943,104.81932,,Primary Forest,247,143,2760,24.3,Le Ponce Delsinne,,50,100
Laos,Tropical rainforest,Sugar,489,,162,17.9943,104.81932,,Primary Forest,247,143,2760,24.3,Le Ponce Delsinne,,489,100
Laos,Tropical rainforest,Water,2,,162,17.9943,104.81932,,Primary Forest,247,143,2760,24.3,Le Ponce Delsinne,,2,40
Laos,Tropical rainforest,Olive Oil,1514,,162,17.9943,104.81932,,Primary Forest,247,143,2760,24.3,Le Ponce Delsinne,,1514,100
Laos,Tropical rainforest,Salt,2,,162,17.9943,104.81932,,Primary Forest,247,143,2760,24.3,Le Ponce Delsinne,,2,20
Malaysia,Tropical rainforest,Amino Acids,398,,207,4.89,115.763,,Primary hill dipterocarp rainforest,810,31,2150,21.9,T. Fayle,,8,40
Malaysia,Tropical rainforest,Amino Acids,398,,209,4.6639,117.53,,Primary lowland dipterocarp rainforest,305,32,2265,25.7,T. Fayle,,41,80
Malaysia,Tropical rainforest,Amino Acids,398,,208,4.698,116.908,,Primary lowland dipterocarp rainforest,536,87,2433,24.1,T. Fayle,,1,20
Malaysia,Tropical rainforest,Amino Acids,398,,210,4.744,116.971,,Primary lowland dipterocarp rainforest,240,82,2533,25.6,T. Fayle,,347,60
Malaysia,Tropical rainforest,Amino Acids,398,,206,4.948,117.755,,Primary lowland dipterocarp rainforest (steep slope next to river),272,42,2298,25.2,T. Fayle,,1,20
Malaysia,Tropical rainforest,Cookie,546,,207,4.89,115.763,,Primary hill dipterocarp rainforest,810,31,2150,21.9,T. Fayle,,70,60
Malaysia,Tropical rainforest,Cookie,546,,209,4.6639,117.53,,Primary lowland dipterocarp rainforest,305,32,2265,25.7,T. Fayle,,161,100
Malaysia,Tropical rainforest,Cookie,546,,208,4.698,116.908,,Primary lowland dipterocarp rainforest,536,87,2433,24.1,T. Fayle,,98,80
Malaysia,Tropical rainforest,Cookie,546,,210,4.744,116.971,,Primary lowland dipterocarp rainforest,240,82,2533,25.6,T. Fayle,,116,100
Malaysia,Tropical rainforest,Cookie,546,,206,4.948,117.755,,Primary lowland dipterocarp rainforest (steep slope next to river),272,42,2298,25.2,T. Fayle,,101,100
Malaysia,Tropical rainforest,Sugar,495,,207,4.89,115.763,,Primary hill dipterocarp rainforest,810,31,2150,21.9,T. Fayle,,87,100
Malaysia,Tropical rainforest,Sugar,495,,209,4.6639,117.53,,Primary lowland dipterocarp rainforest,305,32,2265,25.7,T. Fayle,,51,80
Malaysia,Tropical rainforest,Sugar,495,,208,4.698,116.908,,Primary lowland dipterocarp rainforest,536,87,2433,24.1,T. Fayle,,245,80
Malaysia,Tropical rainforest,Sugar,495,,210,4.744,116.971,,Primary lowland dipterocarp rainforest,240,82,2533,25.6,T. Fayle,,85,100
Malaysia,Tropical rainforest,Sugar,495,,206,4.948,117.755,,Primary lowland dipterocarp rainforest (steep slope next to river),272,42,2298,25.2,T. Fayle,,27,60
Malaysia,Tropical rainforest,Water,56,,207,4.89,115.763,,Primary hill dipterocarp rainforest,810,31,2150,21.9,T. Fayle,,0,0
Malaysia,Tropical rainforest,Water,56,,209,4.6639,117.53,,Primary lowland dipterocarp rainforest,305,32,2265,25.7,T. Fayle,,6,20
Malaysia,Tropical rainforest,Water,56,,208,4.698,116.908,,Primary lowland dipterocarp rainforest,536,87,2433,24.1,T. Fayle,,0,0
Malaysia,Tropical rainforest,Water,56,,210,4.744,116.971,,Primary lowland dipterocarp rainforest,240,82,2533,25.6,T. Fayle,,0,0
Malaysia,Tropical rainforest,Water,56,,206,4.948,117.755,,Primary lowland dipterocarp rainforest (steep slope next to river),272,42,2298,25.2,T. Fayle,,50,20
Malaysia,Tropical rainforest,Olive Oil,1963,,207,4.89,115.763,,Primary hill dipterocarp rainforest,810,31,2150,21.9,T. Fayle,,153,80
Malaysia,Tropical rainforest,Olive Oil,1963,,209,4.6639,117.53,,Primary lowland dipterocarp rainforest,305,32,2265,25.7,T. Fayle,,587,80
Malaysia,Tropical rainforest,Olive Oil,1963,,208,4.698,116.908,,Primary lowland dipterocarp rainforest,536,87,2433,24.1,T. Fayle,,145,100
Malaysia,Tropical rainforest,Olive Oil,1963,,210,4.744,116.971,,Primary lowland dipterocarp rainforest,240,82,2533,25.6,T. Fayle,,515,100
Malaysia,Tropical rainforest,Olive Oil,1963,,206,4.948,117.755,,Primary lowland dipterocarp rainforest (steep slope next to river),272,42,2298,25.2,T. Fayle,,563,100
Malaysia,Tropical rainforest,Salt,175,,207,4.89,115.763,,Primary hill dipterocarp rainforest,810,31,2150,21.9,T. Fayle,,91,100
Malaysia,Tropical rainforest,Salt,175,,209,4.6639,117.53,,Primary lowland dipterocarp rainforest,305,32,2265,25.7,T. Fayle,,22,60
Malaysia,Tropical rainforest,Salt,175,,208,4.698,116.908,,Primary lowland dipterocarp rainforest,536,87,2433,24.1,T. Fayle,,46,80
Malaysia,Tropical rainforest,Salt,175,,210,4.744,116.971,,Primary lowland dipterocarp rainforest,240,82,2533,25.6,T. Fayle,,13,60
Malaysia,Tropical rainforest,Salt,175,,206,4.948,117.755,,Primary lowland dipterocarp rainforest (steep slope next to river),272,42,2298,25.2,T. Fayle,,3,20
Costa Rica,Tropical rainforest,Amino Acids,14,,12,10.25,-84,,Tropical forest,50,80,3917,23.9,McGlynn,La Selva,14,40
Costa Rica,Tropical seasonal forest/Savanna,Amino Acids,6,,268,10.83,-85.62,,Old secondary-growth tropical dry forest,290,7,1737,25.1,EG Pringle,Santa Rosa,3,20
Costa Rica,Tropical seasonal forest/Savanna,Amino Acids,6,,184,10.84288889,-85.61588889,,Dry forest,293,9,1724,24.9,C.S. Moreau,,3,40
Costa Rica,Tropical seasonal forest/Savanna,Amino Acids,6,,183,10.77988889,-85.6625,,Dry forest near mangrove,6,1,1683,25.6,C.S. Moreau,,0,0
Costa Rica,Tropical rainforest,Cookie,3,,12,10.25,-84,,Tropical forest,50,80,3917,23.9,McGlynn,La Selva,3,60
Costa Rica,Tropical rainforest,Sugar,2,,12,10.25,-84,,Tropical forest,50,80,3917,23.9,McGlynn,La Selva,2,40
Costa Rica,Tropical rainforest,Water,0,,12,10.25,-84,,Tropical forest,50,80,3917,23.9,McGlynn,La Selva,0,0
Costa Rica,Tropical rainforest,Olive Oil,59,,12,10.25,-84,,Tropical forest,50,80,3917,23.9,McGlynn,La Selva,59,60
Costa Rica,Tropical rainforest,Salt,22,,12,10.25,-84,,Tropical forest,50,80,3917,23.9,McGlynn,La Selva,22,40
Costa Rica,Tropical seasonal forest/Savanna,Cookie,112,,268,10.83,-85.62,,Old secondary-growth tropical dry forest,290,7,1737,25.1,EG Pringle,Santa Rosa,56,40
Costa Rica,Tropical seasonal forest/Savanna,Cookie,112,,184,10.84288889,-85.61588889,,Dry forest,293,9,1724,24.9,C.S. Moreau,,33,60
Costa Rica,Tropical seasonal forest/Savanna,Cookie,112,,183,10.77988889,-85.6625,,Dry forest near mangrove,6,1,1683,25.6,C.S. Moreau,,23,80
Costa Rica,Tropical seasonal forest/Savanna,Sugar,532,,268,10.83,-85.62,,Old secondary-growth tropical dry forest,290,7,1737,25.1,EG Pringle,Santa Rosa,260,60
Costa Rica,Tropical seasonal forest/Savanna,Sugar,532,,184,10.84288889,-85.61588889,,Dry forest,293,9,1724,24.9,C.S. Moreau,,119,100
Costa Rica,Tropical seasonal forest/Savanna,Sugar,532,,183,10.77988889,-85.6625,,Dry forest near mangrove,6,1,1683,25.6,C.S. Moreau,,153,100
Costa Rica,Tropical seasonal forest/Savanna,Water,31,,268,10.83,-85.62,,Old secondary-growth tropical dry forest,290,7,1737,25.1,EG Pringle,Santa Rosa,1,20
Costa Rica,Tropical seasonal forest/Savanna,Water,31,,184,10.84288889,-85.61588889,,Dry forest,293,9,1724,24.9,C.S. Moreau,,30,40
Costa Rica,Tropical seasonal forest/Savanna,Water,31,,183,10.77988889,-85.6625,,Dry forest near mangrove,6,1,1683,25.6,C.S. Moreau,,0,0
Costa Rica,Tropical seasonal forest/Savanna,Olive Oil,1950,,268,10.83,-85.62,,Old secondary-growth tropical dry forest,290,7,1737,25.1,EG Pringle,Santa Rosa,1139,60
Costa Rica,Tropical seasonal forest/Savanna,Olive Oil,1950,,184,10.84288889,-85.61588889,,Dry forest,293,9,1724,24.9,C.S. Moreau,,495,100
Costa Rica,Tropical seasonal forest/Savanna,Olive Oil,1950,,183,10.77988889,-85.6625,,Dry forest near mangrove,6,1,1683,25.6,C.S. Moreau,,316,100
Costa Rica,Tropical seasonal forest/Savanna,Salt,48,,268,10.83,-85.62,,Old secondary-growth tropical dry forest,290,7,1737,25.1,EG Pringle,Santa Rosa,3,40
Costa Rica,Tropical seasonal forest/Savanna,Salt,48,,184,10.84288889,-85.61588889,,Dry forest,293,9,1724,24.9,C.S. Moreau,,3,20
Costa Rica,Tropical seasonal forest/Savanna,Salt,48,,183,10.77988889,-85.6625,,Dry forest near mangrove,6,1,1683,25.6,C.S. Moreau,,42,20
